dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,windspeed,casual,registered,cnt,day,dayInstant,pct_registered,pct_registered_hourly,pct_registered_monthly,day_night,temp*windspeed,hum^2
2011-06-16,3908,2,0,6,17,0,4,1,2,0.64,0.1045,42,230,272,16,midday,0.8455882352941176,0.8218719530675913,0.7867796571831659,1,0.06688,0.6084
2011-06-16,3909,2,0,6,18,0,4,1,1,0.64,0.2239,26,299,325,16,afternoon,0.92,0.841917754177425,0.7867796571831659,1,0.143296,0.6889
2011-06-16,3910,2,0,6,19,0,4,1,1,0.62,0.2836,58,269,327,16,afternoon,0.8226299694189603,0.8453556597500091,0.7867796571831659,1,0.17583200000000002,0.6889
2011-06-16,3911,2,0,6,20,0,4,1,1,0.62,0.3284,25,176,201,16,afternoon,0.8756218905472637,0.8440735162678698,0.7867796571831659,1,0.203608,0.6889
2011-06-16,3912,2,0,6,21,0,4,1,3,0.62,0.2537,34,154,188,16,afternoon,0.8191489361702128,0.8463485753419405,0.7867796571831659,1,0.157294,0.6889
2011-06-16,3913,2,0,6,22,0,4,1,3,0.62,0.2537,24,127,151,16,night,0.8410596026490066,0.8437551432947441,0.7867796571831659,1,0.157294,0.6889
2011-06-16,3914,2,0,6,23,0,4,1,3,0.6,0.2537,2,14,16,16,night,0.875,0.8388922846577078,0.7867796571831659,1,0.15222,0.6889
2011-06-17,3915,2,0,6,0,0,5,1,1,0.56,0.0896,3,21,24,17,night,0.875,0.8163168826313831,0.7867796571831659,0,0.050176000000000005,0.7744
2011-06-17,3916,2,0,6,1,0,5,1,1,0.56,0.1343,4,19,23,17,night,0.8260869565217391,0.8018548480591745,0.7867796571831659,0,0.07520800000000001,0.8835999999999999
2011-06-17,3917,2,0,6,2,0,5,1,1,0.56,0.1045,2,11,13,17,night,0.8461538461538461,0.7990380385685414,0.7867796571831659,0,0.05852,0.8835999999999999
2011-06-17,3918,2,0,6,3,0,5,1,1,0.56,0.1045,1,5,6,17,night,0.8333333333333334,0.8173170279753528,0.7867796571831659,0,0.05852,0.8835999999999999
2011-06-17,3919,2,0,6,4,0,5,1,1,0.54,0.1343,1,5,6,17,night,0.8333333333333334,0.8342918234201965,0.7867796571831659,0,0.072522,0.8835999999999999
2011-06-17,3920,2,0,6,5,0,5,1,1,0.54,0.0,1,12,13,17,night,0.9230769230769231,0.9090063926361744,0.7867796571831659,0,0.0,1.0
2011-06-17,3921,2,0,6,6,0,5,1,1,0.56,0.0,8,89,97,17,morning,0.9175257731958762,0.9054121705685394,0.7867796571831659,0,0.0,0.8835999999999999
2011-06-17,3922,2,0,6,7,0,5,1,1,0.6,0.0,25,225,250,17,morning,0.9,0.9052410889673277,0.7867796571831659,1,0.0,0.6889
2011-06-17,3923,2,0,6,8,0,5,1,2,0.6,0.0,28,426,454,17,morning,0.9383259911894273,0.8967975977869581,0.7867796571831659,1,0.0,0.6889
2011-06-17,3924,2,0,6,9,0,5,1,1,0.7,0.194,28,196,224,17,morning,0.875,0.854061979877075,0.7867796571831659,1,0.1358,0.3364
2011-06-17,3925,2,0,6,10,0,5,1,1,0.7,0.194,44,126,170,17,midday,0.7411764705882353,0.7610313538911803,0.7867796571831659,1,0.1358,0.3364
2011-06-17,3926,2,0,6,11,0,5,1,1,0.68,0.2537,43,138,181,17,midday,0.7624309392265194,0.7484355684678509,0.7867796571831659,1,0.172516,0.4760999999999999
2011-06-17,3927,2,0,6,12,0,5,1,1,0.7,0.2537,49,194,243,17,midday,0.7983539094650206,0.7706762783326729,0.7867796571831659,1,0.17758999999999997,0.42250000000000004
2011-06-17,3928,2,0,6,13,0,5,1,1,0.74,0.2836,48,156,204,17,midday,0.7647058823529411,0.7616378079174793,0.7867796571831659,1,0.20986400000000002,0.3844
2011-06-17,3929,2,0,6,14,0,5,1,1,0.76,0.194,73,142,215,17,midday,0.6604651162790698,0.7343085608927046,0.7867796571831659,1,0.14744000000000002,0.27040000000000003
2011-06-17,3930,2,0,6,15,0,5,1,1,0.78,0.2239,62,181,243,17,midday,0.7448559670781894,0.7443709615117798,0.7867796571831659,1,0.174642,0.18489999999999998
2011-06-17,3931,2,0,6,16,0,5,1,1,0.76,0.1642,69,286,355,17,midday,0.8056338028169014,0.7915030545157116,0.7867796571831659,1,0.12479200000000001,0.2025
2011-06-17,3932,2,0,6,17,0,5,1,3,0.76,0.194,85,467,552,17,midday,0.8460144927536232,0.8218719530675913,0.7867796571831659,1,0.14744000000000002,0.16000000000000003
2011-06-17,3933,2,0,6,18,0,5,1,3,0.76,0.194,62,388,450,17,afternoon,0.8622222222222222,0.841917754177425,0.7867796571831659,1,0.14744000000000002,0.16000000000000003
2011-06-17,3934,2,0,6,19,0,5,1,3,0.64,0.2537,53,275,328,17,afternoon,0.8384146341463414,0.8453556597500091,0.7867796571831659,1,0.16236799999999998,0.6889
2011-06-17,3935,2,0,6,20,0,5,1,1,0.64,0.1045,40,192,232,17,afternoon,0.8275862068965517,0.8440735162678698,0.7867796571831659,1,0.06688,0.6084
2011-06-17,3936,2,0,6,21,0,5,1,1,0.64,0.0896,49,159,208,17,afternoon,0.7644230769230769,0.8463485753419405,0.7867796571831659,1,0.057344,0.6084
2011-06-17,3937,2,0,6,22,0,5,1,1,0.62,0.1343,48,127,175,17,night,0.7257142857142858,0.8437551432947441,0.7867796571831659,1,0.083266,0.7744
2011-06-17,3938,2,0,6,23,0,5,1,1,0.62,0.1343,37,141,178,17,night,0.7921348314606742,0.8388922846577078,0.7867796571831659,1,0.083266,0.6889
2011-06-18,3939,2,0,6,0,0,6,0,1,0.62,0.1343,21,83,104,18,night,0.7980769230769231,0.8163168826313831,0.7867796571831659,0,0.083266,0.7744
2011-06-18,3940,2,0,6,1,0,6,0,1,0.62,0.1045,15,80,95,18,night,0.8421052631578947,0.8018548480591745,0.7867796571831659,0,0.06479,0.6889
2011-06-18,3941,2,0,6,2,0,6,0,1,0.6,0.0,16,37,53,18,night,0.6981132075471698,0.7990380385685414,0.7867796571831659,0,0.0,0.7744
2011-06-18,3942,2,0,6,3,0,6,0,1,0.6,0.0896,4,16,20,18,night,0.8,0.8173170279753528,0.7867796571831659,0,0.053759999999999995,0.7744
2011-06-18,3943,2,0,6,4,0,6,0,1,0.6,0.0896,1,4,5,18,night,0.8,0.8342918234201965,0.7867796571831659,0,0.053759999999999995,0.7744
2011-06-18,3944,2,0,6,5,0,6,0,1,0.62,0.0,1,6,7,18,night,0.8571428571428571,0.9090063926361744,0.7867796571831659,0,0.0,0.6889
2011-06-18,3945,2,0,6,6,0,6,0,1,0.62,0.1045,9,18,27,18,morning,0.6666666666666666,0.9054121705685394,0.7867796571831659,0,0.06479,0.6889
2011-06-18,3946,2,0,6,7,0,6,0,1,0.64,0.1343,12,45,57,18,morning,0.7894736842105263,0.9052410889673277,0.7867796571831659,1,0.085952,0.6084
2011-06-18,3947,2,0,6,8,0,6,0,1,0.66,0.0896,28,103,131,18,morning,0.7862595419847328,0.8967975977869581,0.7867796571831659,1,0.059136,0.6084
2011-06-18,3948,2,0,6,9,0,6,0,1,0.7,0.2239,62,156,218,18,morning,0.7155963302752294,0.854061979877075,0.7867796571831659,1,0.15672999999999998,0.3721
2011-06-18,3949,2,0,6,10,0,6,0,1,0.72,0.194,68,176,244,18,midday,0.7213114754098361,0.7610313538911803,0.7867796571831659,1,0.13968,0.3844
2011-06-18,3950,2,0,6,11,0,6,0,1,0.72,0.1343,134,270,404,18,midday,0.6683168316831684,0.7484355684678509,0.7867796571831659,1,0.096696,0.3844
2011-06-18,3951,2,0,6,12,0,6,0,1,0.74,0.0896,162,258,420,18,midday,0.6142857142857143,0.7706762783326729,0.7867796571831659,1,0.066304,0.43560000000000004
2011-06-18,3952,2,0,6,13,0,6,0,1,0.76,0.0,135,192,327,18,midday,0.5871559633027523,0.7616378079174793,0.7867796571831659,1,0.0,0.30250000000000005
2011-06-18,3953,2,0,6,14,0,6,0,2,0.8,0.2836,138,196,334,18,midday,0.5868263473053892,0.7343085608927046,0.7867796571831659,1,0.22688000000000003,0.2116
2011-06-18,3954,2,0,6,15,0,6,0,2,0.82,0.1343,153,214,367,18,midday,0.5831062670299727,0.7443709615117798,0.7867796571831659,1,0.110126,0.2116
2011-06-18,3955,2,0,6,16,0,6,0,2,0.76,0.2239,193,275,468,18,midday,0.5876068376068376,0.7915030545157116,0.7867796571831659,1,0.17016399999999998,0.27040000000000003
2011-06-18,3956,2,0,6,17,0,6,0,2,0.76,0.1642,210,239,449,18,midday,0.532293986636971,0.8218719530675913,0.7867796571831659,1,0.12479200000000001,0.2304
2011-06-18,3957,2,0,6,18,0,6,0,2,0.74,0.194,118,263,381,18,afternoon,0.6902887139107612,0.841917754177425,0.7867796571831659,1,0.14356,0.30250000000000005
2011-06-18,3958,2,0,6,19,0,6,0,2,0.74,0.1045,99,227,326,18,afternoon,0.696319018404908,0.8453556597500091,0.7867796571831659,1,0.07733,0.2601
2011-06-18,3959,2,0,6,20,0,6,0,2,0.72,0.1343,61,127,188,18,afternoon,0.675531914893617,0.8440735162678698,0.7867796571831659,1,0.096696,0.3364
2011-06-18,3960,2,0,6,21,0,6,0,2,0.72,0.1045,58,125,183,18,afternoon,0.6830601092896175,0.8463485753419405,0.7867796571831659,1,0.07523999999999999,0.43560000000000004
2011-06-18,3961,2,0,6,22,0,6,0,2,0.72,0.1343,56,105,161,18,night,0.6521739130434783,0.8437551432947441,0.7867796571831659,1,0.096696,0.3844
2011-06-18,3962,2,0,6,23,0,6,0,2,0.72,0.0,53,97,150,18,night,0.6466666666666666,0.8388922846577078,0.7867796571831659,1,0.0,0.3844
2011-06-19,3963,2,0,6,0,0,0,0,1,0.7,0.0,18,71,89,19,night,0.797752808988764,0.8163168826313831,0.7867796571831659,0,0.0,0.42250000000000004
2011-06-19,3964,2,0,6,1,0,0,0,2,0.7,0.0896,17,59,76,19,night,0.7763157894736842,0.8018548480591745,0.7867796571831659,0,0.06272,0.42250000000000004
2011-06-19,3965,2,0,6,2,0,0,0,1,0.68,0.0896,13,59,72,19,night,0.8194444444444444,0.7990380385685414,0.7867796571831659,0,0.060928,0.5476
2011-06-19,3966,2,0,6,3,0,0,0,2,0.66,0.1343,14,16,30,19,night,0.5333333333333333,0.8173170279753528,0.7867796571831659,0,0.08863800000000001,0.6084
2011-06-19,3967,2,0,6,4,0,0,0,2,0.66,0.1343,7,10,17,19,night,0.5882352941176471,0.8342918234201965,0.7867796571831659,0,0.08863800000000001,0.5476
2011-06-19,3968,2,0,6,5,0,0,0,2,0.66,0.0,7,12,19,19,night,0.631578947368421,0.9090063926361744,0.7867796571831659,0,0.0,0.6084
2011-06-19,3969,2,0,6,6,0,0,0,2,0.66,0.1642,11,22,33,19,morning,0.6666666666666666,0.9054121705685394,0.7867796571831659,0,0.10837200000000001,0.6084
2011-06-19,3970,2,0,6,7,0,0,0,2,0.66,0.1642,35,36,71,19,morning,0.5070422535211268,0.9052410889673277,0.7867796571831659,1,0.10837200000000001,0.6084
2011-06-19,3971,2,0,6,8,0,0,0,3,0.68,0.1045,25,59,84,19,morning,0.7023809523809523,0.8967975977869581,0.7867796571831659,1,0.07106,0.5476
2011-06-19,3972,2,0,6,9,0,0,0,2,0.68,0.1045,58,111,169,19,morning,0.6568047337278107,0.854061979877075,0.7867796571831659,1,0.07106,0.5476
2011-06-19,3973,2,0,6,10,0,0,0,2,0.7,0.1045,86,158,244,19,midday,0.6475409836065574,0.7610313538911803,0.7867796571831659,1,0.07314999999999999,0.3721
2011-06-19,3974,2,0,6,11,0,0,0,2,0.72,0.0896,141,236,377,19,midday,0.6259946949602122,0.7484355684678509,0.7867796571831659,1,0.064512,0.3364
2011-06-19,3975,2,0,6,12,0,0,0,2,0.74,0.0896,141,255,396,19,midday,0.6439393939393939,0.7706762783326729,0.7867796571831659,1,0.066304,0.30250000000000005
2011-06-19,3976,2,0,6,13,0,0,0,2,0.74,0.0,149,214,363,19,midday,0.5895316804407713,0.7616378079174793,0.7867796571831659,1,0.0,0.2601
2011-06-19,3977,2,0,6,14,0,0,0,3,0.74,0.1045,124,193,317,19,midday,0.6088328075709779,0.7343085608927046,0.7867796571831659,1,0.07733,0.3364
2011-06-19,3978,2,0,6,15,0,0,0,2,0.74,0.1045,146,216,362,19,midday,0.5966850828729282,0.7443709615117798,0.7867796571831659,1,0.07733,0.30250000000000005
2011-06-19,3979,2,0,6,16,0,0,0,2,0.76,0.0,121,257,378,19,midday,0.6798941798941799,0.7915030545157116,0.7867796571831659,1,0.0,0.2304
2011-06-19,3980,2,0,6,17,0,0,0,1,0.74,0.0,159,238,397,19,midday,0.5994962216624685,0.8218719530675913,0.7867796571831659,1,0.0,0.2601
2011-06-19,3981,2,0,6,18,0,0,0,2,0.74,0.0896,78,218,296,19,afternoon,0.7364864864864865,0.841917754177425,0.7867796571831659,1,0.066304,0.3364
2011-06-19,3982,2,0,6,19,0,0,0,1,0.72,0.1343,94,217,311,19,afternoon,0.6977491961414791,0.8453556597500091,0.7867796571831659,1,0.096696,0.3844
2011-06-19,3983,2,0,6,20,0,0,0,1,0.7,0.194,86,146,232,19,afternoon,0.6293103448275862,0.8440735162678698,0.7867796571831659,1,0.1358,0.48999999999999994
2011-06-19,3984,2,0,6,21,0,0,0,1,0.68,0.1343,57,110,167,19,afternoon,0.6586826347305389,0.8463485753419405,0.7867796571831659,1,0.091324,0.6241000000000001
2011-06-19,3985,2,0,6,22,0,0,0,1,0.66,0.2239,38,114,152,19,night,0.75,0.8437551432947441,0.7867796571831659,1,0.147774,0.6084
2011-06-19,3986,2,0,6,23,0,0,0,1,0.66,0.194,14,78,92,19,night,0.8478260869565217,0.8388922846577078,0.7867796571831659,1,0.12804000000000001,0.6084
2011-06-20,3987,2,0,6,0,0,1,1,1,0.66,0.1642,7,19,26,20,night,0.7307692307692307,0.8163168826313831,0.7867796571831659,0,0.10837200000000001,0.6889
2011-06-20,3988,2,0,6,1,0,1,1,1,0.64,0.0896,9,3,12,20,night,0.25,0.8018548480591745,0.7867796571831659,0,0.057344,0.7921
2011-06-20,3989,2,0,6,2,0,1,1,1,0.64,0.0896,2,0,2,20,night,0.0,0.7990380385685414,0.7867796571831659,0,0.057344,0.7921
2011-06-20,3990,2,0,6,3,0,1,1,3,0.64,0.0,1,0,1,20,night,0.0,0.8173170279753528,0.7867796571831659,0,0.0,0.7921
2011-06-20,3991,2,0,6,4,0,1,1,3,0.62,0.1642,1,2,3,20,night,0.6666666666666666,0.8342918234201965,0.7867796571831659,0,0.101804,0.7744
2011-06-20,3992,2,0,6,5,0,1,1,3,0.62,0.1343,0,3,3,20,night,1.0,0.9090063926361744,0.7867796571831659,0,0.083266,0.6889
2011-06-20,3993,2,0,6,6,0,1,1,3,0.6,0.1343,1,25,26,20,morning,0.9615384615384616,0.9054121705685394,0.7867796571831659,0,0.08058,0.6084
2011-06-20,3994,2,0,6,7,0,1,1,3,0.56,0.194,0,46,46,20,morning,1.0,0.9052410889673277,0.7867796571831659,1,0.10864000000000001,0.7744
2011-06-20,3995,2,0,6,8,0,1,1,3,0.56,0.194,12,209,221,20,morning,0.9457013574660633,0.8967975977869581,0.7867796571831659,1,0.10864000000000001,0.6889
2011-06-20,3996,2,0,6,9,0,1,1,2,0.6,0.2537,19,200,219,20,morning,0.91324200913242,0.854061979877075,0.7867796571831659,1,0.15222,0.6084
2011-06-20,3997,2,0,6,10,0,1,1,2,0.6,0.2537,33,58,91,20,midday,0.6373626373626373,0.7610313538911803,0.7867796571831659,1,0.15222,0.6084
2011-06-20,3998,2,0,6,11,0,1,1,2,0.6,0.1045,27,67,94,20,midday,0.7127659574468085,0.7484355684678509,0.7867796571831659,1,0.06269999999999999,0.6084
2011-06-20,3999,2,0,6,12,0,1,1,2,0.62,0.1045,33,129,162,20,midday,0.7962962962962963,0.7706762783326729,0.7867796571831659,1,0.06479,0.4760999999999999
2011-06-20,4000,2,0,6,13,0,1,1,1,0.64,0.1045,50,129,179,20,midday,0.7206703910614525,0.7616378079174793,0.7867796571831659,1,0.06688,0.42250000000000004
2011-06-20,4001,2,0,6,14,0,1,1,1,0.66,0.1045,45,130,175,20,midday,0.7428571428571429,0.7343085608927046,0.7867796571831659,1,0.06897,0.3721
2011-06-20,4002,2,0,6,15,0,1,1,1,0.66,0.1343,66,139,205,20,midday,0.6780487804878049,0.7443709615117798,0.7867796571831659,1,0.08863800000000001,0.3721
2011-06-20,4003,2,0,6,16,0,1,1,1,0.7,0.1642,61,238,299,20,midday,0.7959866220735786,0.7915030545157116,0.7867796571831659,1,0.11494,0.3364
2011-06-20,4004,2,0,6,17,0,1,1,1,0.7,0.0,81,484,565,20,midday,0.856637168141593,0.8218719530675913,0.7867796571831659,1,0.0,0.2916
2011-06-20,4005,2,0,6,18,0,1,1,1,0.7,0.2537,64,474,538,20,afternoon,0.8810408921933085,0.841917754177425,0.7867796571831659,1,0.17758999999999997,0.3721
2011-06-20,4006,2,0,6,19,0,1,1,1,0.66,0.2239,62,369,431,20,afternoon,0.8561484918793504,0.8453556597500091,0.7867796571831659,1,0.147774,0.42250000000000004
2011-06-20,4007,2,0,6,20,0,1,1,1,0.66,0.2239,52,264,316,20,afternoon,0.8354430379746836,0.8440735162678698,0.7867796571831659,1,0.147774,0.4760999999999999
2011-06-20,4008,2,0,6,21,0,1,1,1,0.64,0.1642,39,167,206,20,afternoon,0.8106796116504854,0.8463485753419405,0.7867796571831659,1,0.10508800000000001,0.5328999999999999
2011-06-20,4009,2,0,6,22,0,1,1,2,0.64,0.2239,24,106,130,20,night,0.8153846153846154,0.8437551432947441,0.7867796571831659,1,0.143296,0.5328999999999999
2011-06-20,4010,2,0,6,23,0,1,1,1,0.62,0.2537,10,50,60,20,night,0.8333333333333334,0.8388922846577078,0.7867796571831659,1,0.157294,0.6084
2011-06-21,4011,3,0,6,0,0,2,1,1,0.62,0.1642,10,23,33,21,night,0.696969696969697,0.8163168826313831,0.7867796571831659,0,0.101804,0.6084
2011-06-21,4012,3,0,6,1,0,2,1,3,0.62,0.1642,2,12,14,21,night,0.8571428571428571,0.8018548480591745,0.7867796571831659,0,0.101804,0.6084
2011-06-21,4013,3,0,6,2,0,2,1,3,0.62,0.1642,1,5,6,21,night,0.8333333333333334,0.7990380385685414,0.7867796571831659,0,0.101804,0.6889
2011-06-21,4014,3,0,6,3,0,2,1,3,0.62,0.1642,0,2,2,21,night,1.0,0.8173170279753528,0.7867796571831659,0,0.101804,0.6889
2011-06-21,4015,3,0,6,4,0,2,1,2,0.6,0.1045,2,7,9,21,night,0.7777777777777778,0.8342918234201965,0.7867796571831659,0,0.06269999999999999,0.7744
2011-06-21,4016,3,0,6,5,0,2,1,2,0.6,0.1343,3,22,25,21,night,0.88,0.9090063926361744,0.7867796571831659,0,0.08058,0.7744
2011-06-21,4017,3,0,6,6,0,2,1,2,0.6,0.1343,8,107,115,21,morning,0.9304347826086956,0.9054121705685394,0.7867796571831659,0,0.08058,0.7744
2011-06-21,4018,3,0,6,7,0,2,1,2,0.6,0.0,21,288,309,21,morning,0.9320388349514563,0.9052410889673277,0.7867796571831659,1,0.0,0.8835999999999999
2011-06-21,4019,3,0,6,8,0,2,1,2,0.62,0.1045,33,368,401,21,morning,0.9177057356608479,0.8967975977869581,0.7867796571831659,1,0.06479,0.7744
2011-06-21,4020,3,0,6,9,0,2,1,2,0.62,0.2537,32,243,275,21,morning,0.8836363636363637,0.854061979877075,0.7867796571831659,1,0.157294,0.7744
2011-06-21,4021,3,0,6,10,0,2,1,2,0.64,0.194,41,120,161,21,midday,0.7453416149068323,0.7610313538911803,0.7867796571831659,1,0.12416,0.6889
2011-06-21,4022,3,0,6,11,0,2,1,1,0.66,0.1642,52,119,171,21,midday,0.695906432748538,0.7484355684678509,0.7867796571831659,1,0.10837200000000001,0.6889
2011-06-21,4023,3,0,6,12,0,2,1,1,0.7,0.1642,40,149,189,21,midday,0.7883597883597884,0.7706762783326729,0.7867796571831659,1,0.11494,0.5476
2011-06-21,4024,3,0,6,13,0,2,1,1,0.74,0.1642,49,158,207,21,midday,0.7632850241545893,0.7616378079174793,0.7867796571831659,1,0.121508,0.43560000000000004
2011-06-21,4025,3,0,6,14,0,2,1,1,0.76,0.2239,44,108,152,21,midday,0.7105263157894737,0.7343085608927046,0.7867796571831659,1,0.17016399999999998,0.3844
2011-06-21,4026,3,0,6,15,0,2,1,1,0.78,0.2537,42,128,170,21,midday,0.7529411764705882,0.7443709615117798,0.7867796571831659,1,0.19788599999999998,0.34809999999999997
2011-06-21,4027,3,0,6,16,0,2,1,1,0.8,0.2239,62,273,335,21,midday,0.8149253731343283,0.7915030545157116,0.7867796571831659,1,0.17912,0.34809999999999997
2011-06-21,4028,3,0,6,17,0,2,1,1,0.78,0.2239,65,507,572,21,midday,0.8863636363636364,0.8218719530675913,0.7867796571831659,1,0.174642,0.43560000000000004
2011-06-21,4029,3,0,6,18,0,2,1,2,0.76,0.2537,67,469,536,21,afternoon,0.875,0.841917754177425,0.7867796571831659,1,0.19281199999999998,0.48999999999999994
2011-06-21,4030,3,0,6,19,0,2,1,2,0.74,0.2239,67,358,425,21,afternoon,0.8423529411764706,0.8453556597500091,0.7867796571831659,1,0.165686,0.5476
2011-06-21,4031,3,0,6,20,0,2,1,3,0.74,0.2239,72,254,326,21,afternoon,0.7791411042944786,0.8440735162678698,0.7867796571831659,1,0.165686,0.48999999999999994
2011-06-21,4032,3,0,6,21,0,2,1,1,0.72,0.194,38,191,229,21,afternoon,0.834061135371179,0.8463485753419405,0.7867796571831659,1,0.13968,0.5476
2011-06-21,4033,3,0,6,22,0,2,1,1,0.7,0.1045,12,97,109,21,night,0.8899082568807339,0.8437551432947441,0.7867796571831659,1,0.07314999999999999,0.6241000000000001
2011-06-21,4034,3,0,6,23,0,2,1,1,0.7,0.1045,11,53,64,21,night,0.828125,0.8388922846577078,0.7867796571831659,1,0.07314999999999999,0.5476
2011-06-22,4035,3,0,6,0,0,3,1,1,0.66,0.194,15,18,33,22,night,0.5454545454545454,0.8163168826313831,0.7867796571831659,0,0.12804000000000001,0.6084
2011-06-22,4036,3,0,6,1,0,3,1,1,0.66,0.1343,2,19,21,22,night,0.9047619047619048,0.8018548480591745,0.7867796571831659,0,0.08863800000000001,0.6084
2011-06-22,4037,3,0,6,2,0,3,1,1,0.66,0.0,2,5,7,22,night,0.7142857142857143,0.7990380385685414,0.7867796571831659,0,0.0,0.6084
2011-06-22,4038,3,0,6,3,0,3,1,1,0.66,0.1343,0,7,7,22,night,1.0,0.8173170279753528,0.7867796571831659,0,0.08863800000000001,0.6084
2011-06-22,4039,3,0,6,4,0,3,1,1,0.64,0.0,3,8,11,22,night,0.7272727272727273,0.8342918234201965,0.7867796571831659,0,0.0,0.6889
2011-06-22,4040,3,0,6,5,0,3,1,1,0.64,0.0,2,21,23,22,night,0.9130434782608695,0.9090063926361744,0.7867796571831659,0,0.0,0.7921
2011-06-22,4041,3,0,6,6,0,3,1,1,0.66,0.0,12,110,122,22,morning,0.9016393442622951,0.9054121705685394,0.7867796571831659,0,0.0,0.6889
2011-06-22,4042,3,0,6,7,0,3,1,1,0.7,0.0,23,288,311,22,morning,0.9260450160771704,0.9052410889673277,0.7867796571831659,1,0.0,0.6241000000000001
2011-06-22,4043,3,0,6,8,0,3,1,1,0.72,0.1045,27,396,423,22,morning,0.9361702127659575,0.8967975977869581,0.7867796571831659,1,0.07523999999999999,0.5476
2011-06-22,4044,3,0,6,9,0,3,1,1,0.72,0.1642,14,205,219,22,morning,0.9360730593607306,0.854061979877075,0.7867796571831659,1,0.11822400000000001,0.6241000000000001
2011-06-22,4045,3,0,6,10,0,3,1,1,0.74,0.2537,31,104,135,22,midday,0.7703703703703704,0.7610313538911803,0.7867796571831659,1,0.187738,0.48999999999999994
2011-06-22,4046,3,0,6,11,0,3,1,1,0.74,0.1642,37,108,145,22,midday,0.7448275862068966,0.7484355684678509,0.7867796571831659,1,0.121508,0.48999999999999994
2011-06-22,4047,3,0,6,12,0,3,1,2,0.8,0.2239,44,144,188,22,midday,0.7659574468085106,0.7706762783326729,0.7867796571831659,1,0.17912,0.34809999999999997
2011-06-22,4048,3,0,6,13,0,3,1,2,0.82,0.2537,34,113,147,22,midday,0.7687074829931972,0.7616378079174793,0.7867796571831659,1,0.20803399999999997,0.31360000000000005
2011-06-22,4049,3,0,6,14,0,3,1,2,0.82,0.2836,32,113,145,22,midday,0.7793103448275862,0.7343085608927046,0.7867796571831659,1,0.232552,0.27040000000000003
2011-06-22,4050,3,0,6,15,0,3,1,2,0.82,0.2836,32,114,146,22,midday,0.7808219178082192,0.7443709615117798,0.7867796571831659,1,0.232552,0.31360000000000005
2011-06-22,4051,3,0,6,16,0,3,1,2,0.82,0.3284,34,224,258,22,midday,0.8682170542635659,0.7915030545157116,0.7867796571831659,1,0.269288,0.34809999999999997
2011-06-22,4052,3,0,6,17,0,3,1,2,0.8,0.3881,67,462,529,22,midday,0.8733459357277883,0.8218719530675913,0.7867796571831659,1,0.31048000000000003,0.30250000000000005
2011-06-22,4053,3,0,6,18,0,3,1,2,0.8,0.2537,66,447,513,22,afternoon,0.8713450292397661,0.841917754177425,0.7867796571831659,1,0.20296,0.34809999999999997
2011-06-22,4054,3,0,6,19,0,3,1,2,0.8,0.2537,62,280,342,22,afternoon,0.8187134502923976,0.8453556597500091,0.7867796571831659,1,0.20296,0.27040000000000003
2011-06-22,4055,3,0,6,20,0,3,1,1,0.74,0.1343,52,230,282,22,afternoon,0.8156028368794326,0.8440735162678698,0.7867796571831659,1,0.099382,0.5476
2011-06-22,4056,3,0,6,21,0,3,1,1,0.74,0.1642,31,216,247,22,afternoon,0.8744939271255061,0.8463485753419405,0.7867796571831659,1,0.121508,0.6241000000000001
2011-06-22,4057,3,0,6,22,0,3,1,2,0.72,0.194,25,123,148,22,night,0.831081081081081,0.8437551432947441,0.7867796571831659,1,0.13968,0.6241000000000001
